date,timestamp,day_night,year,month,season,count,is_workday,is_weekend,is_holiday,temp,temp_feel,humidity,wind_speed,weather_code,weather_type
2015-06-14,2015-06-14T00:00:00Z,night,2015,6,1,745,0,1,0,16.5,16.5,75,15,4,cloudy
2015-06-14,2015-06-14T01:00:00Z,night,2015,6,1,601,0,1,0,15.5,15.5,79.5,9,3,broken clouds
2015-06-14,2015-06-14T02:00:00Z,night,2015,6,1,405,0,1,0,15,15,82,12,1,clear
2015-06-14,2015-06-14T03:00:00Z,night,2015,6,1,288,0,1,0,14,14,85,11,1,clear
2015-06-14,2015-06-14T04:00:00Z,night,2015,6,1,191,0,1,0,13,13,88,11,2,scattered clouds
2015-06-14,2015-06-14T05:00:00Z,night,2015,6,1,148,0,1,0,13,13,88,12,3,broken clouds
2015-06-14,2015-06-14T06:00:00Z,day,2015,6,1,166,0,1,0,14,14,88,12,3,broken clouds
2015-06-14,2015-06-14T07:00:00Z,day,2015,6,1,250,0,1,0,15,15,82,11,3,broken clouds
2015-06-14,2015-06-14T08:00:00Z,day,2015,6,1,417,0,1,0,15.5,15.5,79.5,9,3,broken clouds
2015-06-14,2015-06-14T09:00:00Z,day,2015,6,1,613,0,1,0,16,16,77,10,4,cloudy
2015-06-14,2015-06-14T10:00:00Z,day,2015,6,1,851,0,1,0,14,14,91,17,7,rain
2015-06-14,2015-06-14T11:00:00Z,day,2015,6,1,1219,0,1,0,14,14,88,13,3,broken clouds
2015-06-14,2015-06-14T12:00:00Z,day,2015,6,1,1554,0,1,0,14,14,85,13,3,broken clouds
2015-06-14,2015-06-14T13:00:00Z,day,2015,6,1,1937,0,1,0,14,14,88,11,3,broken clouds
2015-06-14,2015-06-14T14:00:00Z,day,2015,6,1,2266,0,1,0,16,16,68,11,3,broken clouds
2015-06-14,2015-06-14T15:00:00Z,day,2015,6,1,2394,0,1,0,17.5,17.5,60,12,3,broken clouds
2015-06-14,2015-06-14T16:00:00Z,day,2015,6,1,2567,0,1,0,17,17,64,17.5,4,cloudy
2015-06-14,2015-06-14T17:00:00Z,day,2015,6,1,2344,0,1,0,17,17,59,14,4,cloudy
2015-06-14,2015-06-14T18:00:00Z,night,2015,6,1,2024,0,1,0,16.5,16.5,63.5,17,3,broken clouds
2015-06-14,2015-06-14T19:00:00Z,night,2015,6,1,1451,0,1,0,15.5,15.5,72.5,17,3,broken clouds
2015-06-14,2015-06-14T20:00:00Z,night,2015,6,1,1116,0,1,0,14,14,77,16,4,cloudy
2015-06-14,2015-06-14T21:00:00Z,night,2015,6,1,678,0,1,0,14,14,77,14,4,cloudy
2015-06-14,2015-06-14T22:00:00Z,night,2015,6,1,597,0,1,0,13,13,82,16,4,cloudy
2015-06-14,2015-06-14T23:00:00Z,night,2015,6,1,413,0,1,0,12.5,12.5,85,15,3,broken clouds
2015-06-15,2015-06-15T00:00:00Z,night,2015,6,1,225,1,0,0,12,12,88,14,3,broken clouds
2015-06-15,2015-06-15T01:00:00Z,night,2015,6,1,137,1,0,0,13,13,79.5,14,4,cloudy
2015-06-15,2015-06-15T02:00:00Z,night,2015,6,1,66,1,0,0,12.5,12.5,82,14,4,cloudy
2015-06-15,2015-06-15T03:00:00Z,night,2015,6,1,46,1,0,0,12,12,82,15,4,cloudy
2015-06-15,2015-06-15T04:00:00Z,night,2015,6,1,42,1,0,0,12,12,82,16,4,cloudy
2015-06-15,2015-06-15T05:00:00Z,night,2015,6,1,119,1,0,0,12,12,79.5,14,3,broken clouds
2015-06-15,2015-06-15T06:00:00Z,day,2015,6,1,665,1,0,0,12,12,77,17,3,broken clouds
2015-06-15,2015-06-15T07:00:00Z,day,2015,6,1,2161,1,0,0,12.5,12.5,72,18,3,broken clouds
2015-06-15,2015-06-15T08:00:00Z,day,2015,6,1,4447,1,0,0,13,13,67,21,3,broken clouds
2015-06-15,2015-06-15T09:00:00Z,day,2015,6,1,2135,1,0,0,14,14,63,19.5,2,scattered clouds
2015-06-15,2015-06-15T10:00:00Z,day,2015,6,1,1064,1,0,0,15,15,59,19,2,scattered clouds
2015-06-15,2015-06-15T11:00:00Z,day,2015,6,1,1197,1,0,0,17,17,50.5,18,2,scattered clouds
2015-06-15,2015-06-15T12:00:00Z,day,2015,6,1,1406,1,0,0,17.5,17.5,45.5,19,2,scattered clouds
2015-06-15,2015-06-15T13:00:00Z,day,2015,6,1,1513,1,0,0,18,18,44.5,19,2,scattered clouds
2015-06-15,2015-06-15T14:00:00Z,day,2015,6,1,1446,1,0,0,17.5,17.5,47.5,16,2,scattered clouds
2015-06-15,2015-06-15T15:00:00Z,day,2015,6,1,1588,1,0,0,17,17,52,18.5,3,broken clouds
2015-06-15,2015-06-15T16:00:00Z,day,2015,6,1,2170,1,0,0,17,17,54,18,2,scattered clouds
2015-06-15,2015-06-15T17:00:00Z,day,2015,6,1,4137,1,0,0,16.5,16.5,53.5,17.5,2,scattered clouds
2015-06-15,2015-06-15T18:00:00Z,night,2015,6,1,4050,1,0,0,16,16,55,18,1,clear
2015-06-15,2015-06-15T19:00:00Z,night,2015,6,1,2314,1,0,0,15,15,59,19.5,1,clear
2015-06-15,2015-06-15T20:00:00Z,night,2015,6,1,1607,1,0,0,14,14,63,19,1,clear
2015-06-15,2015-06-15T21:00:00Z,night,2015,6,1,981,1,0,0,13,13,63,18,1,clear
2015-06-15,2015-06-15T22:00:00Z,night,2015,6,1,619,1,0,0,12.5,12.5,65,12,1,clear
2015-06-15,2015-06-15T23:00:00Z,night,2015,6,1,423,1,0,0,11.5,11.5,69.5,11,1,clear
2015-06-16,2015-06-16T00:00:00Z,night,2015,6,1,237,1,0,0,12,12,69.5,5,1,clear
2015-06-16,2015-06-16T01:00:00Z,night,2015,6,1,161,1,0,0,11.5,11.5,69.5,6,1,clear
2015-06-16,2015-06-16T02:00:00Z,night,2015,6,1,98,1,0,0,11,11,74.5,5,1,clear
2015-06-16,2015-06-16T03:00:00Z,night,2015,6,1,63,1,0,0,11,11,74.5,6,1,clear
2015-06-16,2015-06-16T04:00:00Z,night,2015,6,1,59,1,0,0,11,11,74.5,6.5,1,clear
2015-06-16,2015-06-16T05:00:00Z,night,2015,6,1,129,1,0,0,11,11,77,5,1,clear
2015-06-16,2015-06-16T06:00:00Z,day,2015,6,1,764,1,0,0,12,12,74.5,0,1,clear
2015-06-16,2015-06-16T07:00:00Z,day,2015,6,1,2476,1,0,0,13,13,63,5,1,clear
2015-06-16,2015-06-16T08:00:00Z,day,2015,6,1,4749,1,0,0,14.5,14.5,49.5,6,1,clear
2015-06-16,2015-06-16T09:00:00Z,day,2015,6,1,2326,1,0,0,17,17,48.5,5.5,1,clear
2015-06-16,2015-06-16T10:00:00Z,day,2015,6,1,1205,1,0,0,17.5,17.5,50.5,6,1,clear
2015-06-16,2015-06-16T11:00:00Z,day,2015,6,1,1168,1,0,0,19.5,19.5,47.5,6.5,1,clear
2015-06-16,2015-06-16T12:00:00Z,day,2015,6,1,1617,1,0,0,20.5,20.5,41.5,5.5,1,clear
2015-06-16,2015-06-16T13:00:00Z,day,2015,6,1,1588,1,0,0,22,21.5,40.5,8,1,clear
2015-06-16,2015-06-16T14:00:00Z,day,2015,6,1,1426,1,0,0,21.5,21,43.5,8.5,1,clear
2015-06-16,2015-06-16T15:00:00Z,day,2015,6,1,1741,1,0,0,22.5,21.5,41,5.5,1,clear
2015-06-16,2015-06-16T16:00:00Z,day,2015,6,1,2378,1,0,0,22.5,21.5,42.5,12,1,clear
2015-06-16,2015-06-16T17:00:00Z,day,2015,6,1,4209,1,0,0,22.5,22,44,12,1,clear
2015-06-16,2015-06-16T18:00:00Z,night,2015,6,1,4298,1,0,0,21.5,21.5,51.5,11,1,clear
2015-06-16,2015-06-16T19:00:00Z,night,2015,6,1,2750,1,0,0,21,21,57,11,1,clear
2015-06-16,2015-06-16T20:00:00Z,night,2015,6,1,1837,1,0,0,20,20,64,17,1,clear
2015-06-16,2015-06-16T21:00:00Z,night,2015,6,1,1286,1,0,0,18.5,18.5,68,14,1,clear
2015-06-16,2015-06-16T22:00:00Z,night,2015,6,1,852,1,0,0,17.5,17.5,70.5,14,1,clear
2015-06-16,2015-06-16T23:00:00Z,night,2015,6,1,506,1,0,0,18,18,68,14,1,clear
2015-06-17,2015-06-17T00:00:00Z,night,2015,6,1,333,1,0,0,18,18,66,15,1,clear
2015-06-17,2015-06-17T01:00:00Z,night,2015,6,1,164,1,0,0,17,17,68,15,1,clear
2015-06-17,2015-06-17T02:00:00Z,night,2015,6,1,120,1,0,0,15.5,15.5,70,16,1,clear
2015-06-17,2015-06-17T03:00:00Z,night,2015,6,1,50,1,0,0,15,15,68,15,1,clear
2015-06-17,2015-06-17T04:00:00Z,night,2015,6,1,85,1,0,0,14,14,72,16,1,clear
2015-06-17,2015-06-17T05:00:00Z,night,2015,6,1,160,1,0,0,13,13,79.5,16,1,clear
2015-06-17,2015-06-17T06:00:00Z,day,2015,6,1,750,1,0,0,14,14,77,19,1,clear
2015-06-17,2015-06-17T07:00:00Z,day,2015,6,1,2530,1,0,0,15.5,15.5,70,16,1,clear
2015-06-17,2015-06-17T08:00:00Z,day,2015,6,1,4803,1,0,0,17,17,68,21.5,2,scattered clouds
2015-06-17,2015-06-17T09:00:00Z,day,2015,6,1,2364,1,0,0,18,18,68,24,3,broken clouds
2015-06-17,2015-06-17T10:00:00Z,day,2015,6,1,1193,1,0,0,20,20,64,23,2,scattered clouds
2015-06-17,2015-06-17T11:00:00Z,day,2015,6,1,1192,1,0,0,20.5,20.5,64.5,25,2,scattered clouds
2015-06-17,2015-06-17T12:00:00Z,day,2015,6,1,1443,1,0,0,22.5,22.5,59,22,1,clear
2015-06-17,2015-06-17T13:00:00Z,day,2015,6,1,1627,1,0,0,22.5,22.5,59,25,1,clear
2015-06-17,2015-06-17T14:00:00Z,day,2015,6,1,1511,1,0,0,24,24,57.5,26,1,clear
2015-06-17,2015-06-17T15:00:00Z,day,2015,6,1,1714,1,0,0,25.5,25.5,52.5,29,2,scattered clouds
2015-06-17,2015-06-17T16:00:00Z,day,2015,6,1,2388,1,0,0,24.5,24.5,55.5,31.5,2,scattered clouds
2015-06-17,2015-06-17T17:00:00Z,day,2015,6,1,4274,1,0,0,25,25,54,31.5,2,scattered clouds
2015-06-17,2015-06-17T18:00:00Z,night,2015,6,1,4328,1,0,0,23,23,61,30.5,2,scattered clouds
2015-06-17,2015-06-17T19:00:00Z,night,2015,6,1,2790,1,0,0,23,23,61,21,3,broken clouds
2015-06-17,2015-06-17T20:00:00Z,night,2015,6,1,1824,1,0,0,22,22,65,25,2,scattered clouds
2015-06-17,2015-06-17T21:00:00Z,night,2015,6,1,1298,1,0,0,21.5,21.5,67,20,3,broken clouds
2015-06-17,2015-06-17T22:00:00Z,night,2015,6,1,918,1,0,0,20.5,20.5,71,20,2,scattered clouds
2015-06-17,2015-06-17T23:00:00Z,night,2015,6,1,732,1,0,0,20,20,75.5,23,7,rain
2015-06-18,2015-06-18T00:00:00Z,night,2015,6,1,353,1,0,0,19.5,19.5,78,21,7,rain
2015-06-18,2015-06-18T01:00:00Z,night,2015,6,1,198,1,0,0,19,19,73,21,4,cloudy
2015-06-18,2015-06-18T02:00:00Z,night,2015,6,1,126,1,0,0,18.5,18.5,75.5,19,4,cloudy
2015-06-18,2015-06-18T03:00:00Z,night,2015,6,1,79,1,0,0,18,18,78,19.5,4,cloudy
2015-06-18,2015-06-18T04:00:00Z,night,2015,6,1,58,1,0,0,16.5,16.5,68,20.5,3,broken clouds
2015-06-18,2015-06-18T05:00:00Z,night,2015,6,1,132,1,0,0,16,16,65.5,19.5,4,cloudy
2015-06-18,2015-06-18T06:00:00Z,day,2015,6,1,742,1,0,0,15,15,70,16.5,3,broken clouds
2015-06-18,2015-06-18T07:00:00Z,day,2015,6,1,2392,1,0,0,15,15,63,20,2,scattered clouds
2015-06-18,2015-06-18T08:00:00Z,day,2015,6,1,4622,1,0,0,15,15,63,18,2,scattered clouds
2015-06-18,2015-06-18T09:00:00Z,day,2015,6,1,2416,1,0,0,15,15,59,18,2,scattered clouds
2015-06-18,2015-06-18T10:00:00Z,day,2015,6,1,1298,1,0,0,16,16,53.5,17,2,scattered clouds
2015-06-18,2015-06-18T11:00:00Z,day,2015,6,1,1265,1,0,0,17,17,49,20,2,scattered clouds
2015-06-18,2015-06-18T12:00:00Z,day,2015,6,1,1734,1,0,0,18,18,49,17,1,clear
2015-06-18,2015-06-18T13:00:00Z,day,2015,6,1,1710,1,0,0,19.5,19.5,44.5,13,1,clear
2015-06-18,2015-06-18T14:00:00Z,day,2015,6,1,1663,1,0,0,20,20,44.5,16,1,clear
2015-06-18,2015-06-18T15:00:00Z,day,2015,6,1,1806,1,0,0,20,20,44.5,19,1,clear
2015-06-18,2015-06-18T16:00:00Z,day,2015,6,1,2428,1,0,0,20,20,46,15,1,clear
2015-06-18,2015-06-18T17:00:00Z,day,2015,6,1,4094,1,0,0,20.5,20.5,44.5,17,1,clear
2015-06-18,2015-06-18T18:00:00Z,night,2015,6,1,4000,1,0,0,20,20,46,19,1,clear
2015-06-18,2015-06-18T19:00:00Z,night,2015,6,1,2448,1,0,0,20,20,46,18.5,1,clear
2015-06-18,2015-06-18T20:00:00Z,night,2015,6,1,1743,1,0,0,19,19,49,19,1,clear
2015-06-18,2015-06-18T21:00:00Z,night,2015,6,1,1357,1,0,0,18.5,18.5,52,15,1,clear
2015-06-18,2015-06-18T22:00:00Z,night,2015,6,1,1167,1,0,0,17,17,57.5,17,3,broken clouds
2015-06-18,2015-06-18T23:00:00Z,night,2015,6,1,856,1,0,0,16,16,55,18.5,1,clear
2015-06-19,2015-06-19T00:00:00Z,night,2015,6,1,434,1,0,0,15,15,61,15,1,clear
2015-06-19,2015-06-19T01:00:00Z,night,2015,6,1,237,1,0,0,14.5,14.5,61,13,1,clear
2015-06-19,2015-06-19T02:00:00Z,night,2015,6,1,190,1,0,0,14,14,63,13,1,clear
2015-06-19,2015-06-19T03:00:00Z,night,2015,6,1,132,1,0,0,14,14,63,9,1,clear
2015-06-19,2015-06-19T04:00:00Z,night,2015,6,1,82,1,0,0,14,14,65,11,1,clear
2015-06-19,2015-06-19T05:00:00Z,night,2015,6,1,145,1,0,0,13.5,13.5,65,16,1,clear
2015-06-19,2015-06-19T06:00:00Z,day,2015,6,1,660,1,0,0,13.5,13.5,67,18,1,clear
2015-06-19,2015-06-19T07:00:00Z,day,2015,6,1,2140,1,0,0,14.5,14.5,63,19,2,scattered clouds
2015-06-19,2015-06-19T08:00:00Z,day,2015,6,1,4137,1,0,0,14.5,14.5,63,20,3,broken clouds
2015-06-19,2015-06-19T09:00:00Z,day,2015,6,1,2330,1,0,0,15,15,63,17,3,broken clouds
2015-06-19,2015-06-19T10:00:00Z,day,2015,6,1,1200,1,0,0,15,15,63,18,3,broken clouds
2015-06-19,2015-06-19T11:00:00Z,day,2015,6,1,1170,1,0,0,15,15,65.5,18.5,3,broken clouds
2015-06-19,2015-06-19T12:00:00Z,day,2015,6,1,1741,1,0,0,16,16,57,21,2,scattered clouds
2015-06-19,2015-06-19T13:00:00Z,day,2015,6,1,1673,1,0,0,16.5,16.5,57.5,20.5,3,broken clouds
2015-06-19,2015-06-19T14:00:00Z,day,2015,6,1,1163,1,0,0,17.5,17.5,54,19,2,scattered clouds
2015-06-19,2015-06-19T15:00:00Z,day,2015,6,1,1802,1,0,0,18.5,18.5,50.5,16,2,scattered clouds
2015-06-19,2015-06-19T16:00:00Z,day,2015,6,1,2454,1,0,0,20,20,47.5,14,2,scattered clouds
2015-06-19,2015-06-19T17:00:00Z,day,2015,6,1,3934,1,0,0,20,20,47.5,18,2,scattered clouds
2015-06-19,2015-06-19T18:00:00Z,night,2015,6,1,3444,1,0,0,20,20,49,16,2,scattered clouds
2015-06-19,2015-06-19T19:00:00Z,night,2015,6,1,2258,1,0,0,20,20,49,14,2,scattered clouds
2015-06-19,2015-06-19T20:00:00Z,night,2015,6,1,1618,1,0,0,19.5,19.5,50.5,16,2,scattered clouds
2015-06-19,2015-06-19T21:00:00Z,night,2015,6,1,1188,1,0,0,19,19,52,9,1,clear
2015-06-19,2015-06-19T22:00:00Z,night,2015,6,1,1024,1,0,0,17.5,17.5,60,14,4,cloudy
2015-06-19,2015-06-19T23:00:00Z,night,2015,6,1,810,1,0,0,15.5,15.5,68,19.5,2,scattered clouds
2015-06-20,2015-06-20T00:00:00Z,night,2015,6,1,695,0,1,0,15,15,68,16,1,clear
2015-06-20,2015-06-20T01:00:00Z,night,2015,6,1,456,0,1,0,15,15,68,11,1,clear
2015-06-20,2015-06-20T02:00:00Z,night,2015,6,1,365,0,1,0,14,14,72,9,1,clear
2015-06-20,2015-06-20T03:00:00Z,night,2015,6,1,225,0,1,0,14,14,69.5,9,1,clear
2015-06-20,2015-06-20T04:00:00Z,night,2015,6,1,164,0,1,0,14,14,72,8,1,clear
2015-06-20,2015-06-20T05:00:00Z,night,2015,6,1,142,0,1,0,14,14,72,8,2,scattered clouds
2015-06-20,2015-06-20T06:00:00Z,day,2015,6,1,165,0,1,0,15,15,68,9,3,broken clouds
2015-06-20,2015-06-20T07:00:00Z,day,2015,6,1,302,0,1,0,15,15,65.5,6.5,3,broken clouds
2015-06-20,2015-06-20T08:00:00Z,day,2015,6,1,600,0,1,0,16,16,63,9,2,scattered clouds
2015-06-20,2015-06-20T09:00:00Z,day,2015,6,1,1003,0,1,0,16,16,63,9,3,broken clouds
2015-06-20,2015-06-20T10:00:00Z,day,2015,6,1,1571,0,1,0,17,17,64,7,3,broken clouds
2015-06-20,2015-06-20T11:00:00Z,day,2015,6,1,1915,0,1,0,18,18,64,6,3,broken clouds
2015-06-20,2015-06-20T12:00:00Z,day,2015,6,1,2186,0,1,0,17.5,17.5,68,12,4,cloudy
2015-06-20,2015-06-20T13:00:00Z,day,2015,6,1,2129,0,1,0,17.5,17.5,75.5,12,7,rain
2015-06-20,2015-06-20T14:00:00Z,day,2015,6,1,2338,0,1,0,17.5,17.5,80.5,12,3,broken clouds
2015-06-20,2015-06-20T15:00:00Z,day,2015,6,1,2509,0,1,0,18.5,18.5,75.5,11,3,broken clouds
2015-06-20,2015-06-20T16:00:00Z,day,2015,6,1,2533,0,1,0,19.5,19.5,71,16,3,broken clouds
2015-06-20,2015-06-20T17:00:00Z,day,2015,6,1,1493,0,1,0,18.5,18.5,81.5,10,7,rain
2015-06-20,2015-06-20T18:00:00Z,night,2015,6,1,1039,0,1,0,17.5,17.5,91,2,7,rain
2015-06-20,2015-06-20T19:00:00Z,night,2015,6,1,1120,0,1,0,18,18,88,6.5,7,rain
2015-06-20,2015-06-20T20:00:00Z,night,2015,6,1,982,0,1,0,18,18,88,9,3,broken clouds
2015-06-20,2015-06-20T21:00:00Z,night,2015,6,1,719,0,1,0,18,18,94,10,1,clear
2015-06-20,2015-06-20T22:00:00Z,night,2015,6,1,852,0,1,0,18,18,88,11,1,clear
2015-06-20,2015-06-20T23:00:00Z,night,2015,6,1,792,0,1,0,18,18,85.5,15,3,broken clouds
2015-06-21,2015-06-21T00:00:00Z,night,2015,6,1,677,0,1,0,17.5,17.5,85.5,21,2,scattered clouds
2015-06-21,2015-06-21T01:00:00Z,night,2015,6,1,443,0,1,0,17,17,83,19,4,cloudy
2015-06-21,2015-06-21T02:00:00Z,night,2015,6,1,354,0,1,0,16.5,16.5,83,23,3,broken clouds
2015-06-21,2015-06-21T03:00:00Z,night,2015,6,1,276,0,1,0,15.5,15.5,82.5,18.5,3,broken clouds
2015-06-21,2015-06-21T04:00:00Z,night,2015,6,1,204,0,1,0,15,15,82,19.5,4,cloudy
2015-06-21,2015-06-21T05:00:00Z,night,2015,6,1,153,0,1,0,15,15,82,19.5,4,cloudy
2015-06-21,2015-06-21T06:00:00Z,day,2015,6,1,147,0,1,0,16,16,77,23,4,cloudy
2015-06-21,2015-06-21T07:00:00Z,day,2015,6,1,164,0,1,0,16,16,77,18,4,cloudy
2015-06-21,2015-06-21T08:00:00Z,day,2015,6,1,370,0,1,0,16.5,16.5,70,21,3,broken clouds
2015-06-21,2015-06-21T09:00:00Z,day,2015,6,1,802,0,1,0,16.5,16.5,68,24,3,broken clouds
2015-06-21,2015-06-21T10:00:00Z,day,2015,6,1,1404,0,1,0,17,17,59,24,3,broken clouds
2015-06-21,2015-06-21T11:00:00Z,day,2015,6,1,1886,0,1,0,17.5,17.5,54,23,3,broken clouds
2015-06-21,2015-06-21T12:00:00Z,day,2015,6,1,2306,0,1,0,18.5,18.5,50.5,25,3,broken clouds
2015-06-21,2015-06-21T13:00:00Z,day,2015,6,1,2679,0,1,0,19,19,46,23,3,broken clouds
2015-06-21,2015-06-21T14:00:00Z,day,2015,6,1,2861,0,1,0,19,19,46,28,3,broken clouds
2015-06-21,2015-06-21T15:00:00Z,day,2015,6,1,2777,0,1,0,19.5,19.5,47.5,26,2,scattered clouds
2015-06-21,2015-06-21T16:00:00Z,day,2015,6,1,2836,0,1,0,20,20,43,25,1,clear
2015-06-21,2015-06-21T17:00:00Z,day,2015,6,1,2509,0,1,0,19.5,19.5,46,26,2,scattered clouds
2015-06-21,2015-06-21T18:00:00Z,night,2015,6,1,2239,0,1,0,19,19,46,28,3,broken clouds
2015-06-21,2015-06-21T19:00:00Z,night,2015,6,1,1780,0,1,0,19,19,50.5,25,2,scattered clouds
2015-06-21,2015-06-21T20:00:00Z,night,2015,6,1,1393,0,1,0,19,19,49,24,2,scattered clouds
2015-06-21,2015-06-21T21:00:00Z,night,2015,6,1,912,0,1,0,18,18,56,25,3,broken clouds
2015-06-21,2015-06-21T22:00:00Z,night,2015,6,1,804,0,1,0,17,17,57.5,22,3,broken clouds
2015-06-21,2015-06-21T23:00:00Z,night,2015,6,1,417,0,1,0,15.5,15.5,63.5,22.5,7,rain
2015-06-22,2015-06-22T00:00:00Z,night,2015,6,1,260,1,0,0,14.5,14.5,72.5,19.5,7,rain
2015-06-22,2015-06-22T01:00:00Z,night,2015,6,1,130,1,0,0,14,14,77,21,7,rain
2015-06-22,2015-06-22T02:00:00Z,night,2015,6,1,57,1,0,0,13,13,82,22,7,rain
2015-06-22,2015-06-22T03:00:00Z,night,2015,6,1,31,1,0,0,13,13,88,21,7,rain
2015-06-22,2015-06-22T04:00:00Z,night,2015,6,1,26,1,0,0,12.5,12.5,85,19.5,7,rain
2015-06-22,2015-06-22T05:00:00Z,night,2015,6,1,106,1,0,0,11.5,11.5,88,16,7,rain
2015-06-22,2015-06-22T06:00:00Z,day,2015,6,1,525,1,0,0,13,13,82,18,2,scattered clouds
2015-06-22,2015-06-22T07:00:00Z,day,2015,6,1,1691,1,0,0,13,13,88,19,2,scattered clouds
2015-06-22,2015-06-22T08:00:00Z,day,2015,6,1,3867,1,0,0,14,14,82,19,2,scattered clouds
2015-06-22,2015-06-22T09:00:00Z,day,2015,6,1,2145,1,0,0,15,15,74.5,20,2,scattered clouds
2015-06-22,2015-06-22T10:00:00Z,day,2015,6,1,872,1,0,0,15,15,68,20,7,rain
2015-06-22,2015-06-22T11:00:00Z,day,2015,6,1,513,1,0,0,14,14,77,18.5,7,rain
2015-06-22,2015-06-22T12:00:00Z,day,2015,6,1,677,1,0,0,14,14,77,17,3,broken clouds
2015-06-22,2015-06-22T13:00:00Z,day,2015,6,1,1058,1,0,0,15.5,15.5,70,19,3,broken clouds
2015-06-22,2015-06-22T14:00:00Z,day,2015,6,1,1046,1,0,0,16.5,16.5,59,21.5,2,scattered clouds
2015-06-22,2015-06-22T15:00:00Z,day,2015,6,1,1327,1,0,0,17.5,17.5,47.5,24,2,scattered clouds
2015-06-22,2015-06-22T16:00:00Z,day,2015,6,1,1961,1,0,0,18,18,46,28,2,scattered clouds
2015-06-22,2015-06-22T17:00:00Z,day,2015,6,1,3840,1,0,0,17,17,49,26,1,clear
2015-06-22,2015-06-22T18:00:00Z,night,2015,6,1,3769,1,0,0,17,17,49,30.5,2,scattered clouds
2015-06-22,2015-06-22T19:00:00Z,night,2015,6,1,2356,1,0,0,17,17,52,29.5,2,scattered clouds
2015-06-22,2015-06-22T20:00:00Z,night,2015,6,1,1354,1,0,0,14,14,74.5,17,3,broken clouds
2015-06-22,2015-06-22T21:00:00Z,night,2015,6,1,894,1,0,0,15,15,68,15,2,scattered clouds
2015-06-22,2015-06-22T22:00:00Z,night,2015,6,1,645,1,0,0,14.5,14.5,72.5,20,3,broken clouds
2015-06-22,2015-06-22T23:00:00Z,night,2015,6,1,407,1,0,0,14,14,72,21,3,broken clouds
2015-06-23,2015-06-23T00:00:00Z,night,2015,6,1,232,1,0,0,14,14,72,20.5,2,scattered clouds
2015-06-23,2015-06-23T01:00:00Z,night,2015,6,1,133,1,0,0,14,14,69.5,18.5,4,cloudy
2015-06-23,2015-06-23T02:00:00Z,night,2015,6,1,68,1,0,0,13.5,13.5,69.5,21,3,broken clouds
2015-06-23,2015-06-23T03:00:00Z,night,2015,6,1,55,1,0,0,13,13,72,15,3,broken clouds
2015-06-23,2015-06-23T04:00:00Z,night,2015,6,1,82,1,0,0,13,13,72,18,4,cloudy
2015-06-23,2015-06-23T05:00:00Z,night,2015,6,1,144,1,0,0,13,13,72,18,4,cloudy
2015-06-23,2015-06-23T06:00:00Z,day,2015,6,1,778,1,0,0,13,13,72,15,2,scattered clouds
2015-06-23,2015-06-23T07:00:00Z,day,2015,6,1,2484,1,0,0,13,13,72,19,2,scattered clouds
2015-06-23,2015-06-23T08:00:00Z,day,2015,6,1,4685,1,0,0,14,14,67,19,3,broken clouds
2015-06-23,2015-06-23T09:00:00Z,day,2015,6,1,2265,1,0,0,15,15,61,16,3,broken clouds
2015-06-23,2015-06-23T10:00:00Z,day,2015,6,1,1132,1,0,0,16,16,55,15,3,broken clouds
2015-06-23,2015-06-23T11:00:00Z,day,2015,6,1,1205,1,0,0,16,16,55,14,2,scattered clouds
2015-06-23,2015-06-23T12:00:00Z,day,2015,6,1,1487,1,0,0,16.5,16.5,52,16,3,broken clouds
2015-06-23,2015-06-23T13:00:00Z,day,2015,6,1,1544,1,0,0,17,17,52,13,3,broken clouds
2015-06-23,2015-06-23T14:00:00Z,day,2015,6,1,1540,1,0,0,17.5,17.5,50.5,15,3,broken clouds
2015-06-23,2015-06-23T15:00:00Z,day,2015,6,1,1696,1,0,0,18,18,49,11,3,broken clouds
2015-06-23,2015-06-23T16:00:00Z,day,2015,6,1,2295,1,0,0,19,19,47.5,10,2,scattered clouds
2015-06-23,2015-06-23T17:00:00Z,day,2015,6,1,4102,1,0,0,19.5,19.5,44.5,9,2,scattered clouds
2015-06-23,2015-06-23T18:00:00Z,night,2015,6,1,4252,1,0,0,19.5,19.5,47.5,3.5,2,scattered clouds
2015-06-23,2015-06-23T19:00:00Z,night,2015,6,1,2702,1,0,0,19,19,47.5,8.5,1,clear
2015-06-23,2015-06-23T20:00:00Z,night,2015,6,1,1730,1,0,0,18.5,18.5,54,13,1,clear
2015-06-23,2015-06-23T21:00:00Z,night,2015,6,1,1296,1,0,0,17,17,59,13,1,clear
2015-06-23,2015-06-23T22:00:00Z,night,2015,6,1,943,1,0,0,15.5,15.5,68,11,1,clear
2015-06-23,2015-06-23T23:00:00Z,night,2015,6,1,622,1,0,0,15,15,70,6.5,1,clear
2015-06-24,2015-06-24T00:00:00Z,night,2015,6,1,331,1,0,0,15.5,15.5,74.5,8,1,clear
2015-06-24,2015-06-24T01:00:00Z,night,2015,6,1,228,1,0,0,15,15,77,9,1,clear
2015-06-24,2015-06-24T02:00:00Z,night,2015,6,1,120,1,0,0,14,14,79.5,9,1,clear
2015-06-24,2015-06-24T03:00:00Z,night,2015,6,1,62,1,0,0,14,14,77,10,1,clear
2015-06-24,2015-06-24T04:00:00Z,night,2015,6,1,60,1,0,0,14,14,77,11,1,clear
