date,timeperiod,year,month,season,cnt,is_holiday,is_weekend,is_workday,temp,temp_feel,hum,wind,weather_code,weather_type
2015-05-25,afternoon,2015,5,0,15597,1,0,1,15.5,15.5,55.083333333333336,12.666666666666666,3,broken clouds
2015-05-25,night,2015,5,0,6081,1,0,1,13.136363636363637,13.136363636363637,64,12.5,4,cloudy
2015-05-25,prenoon,2015,5,0,7824,1,0,1,13.214285714285714,13.214285714285714,60.92857142857143,16.142857142857142,2,scattered clouds
2015-05-26,afternoon,2015,5,0,15185,0,0,0,17.916666666666668,17.916666666666668,48,15.75,1,clear
2015-05-26,night,2015,5,0,7145,0,0,0,13.772727272727273,13.772727272727273,65.77272727272727,13.272727272727273,1,clear
2015-05-26,prenoon,2015,5,0,12479,0,0,0,14.142857142857142,14.142857142857142,61.42857142857143,15.714285714285714,2,scattered clouds
2015-05-27,afternoon,2015,5,0,15842,0,0,0,19.5,19.5,41.666666666666664,20.75,1,clear
2015-05-27,night,2015,5,0,6875,0,0,0,13,12.636363636363637,64.5,17.545454545454547,1,clear
2015-05-27,prenoon,2015,5,0,13690,0,0,0,13.571428571428571,13.285714285714286,56.357142857142854,11.857142857142858,1,clear
2015-05-28,afternoon,2015,5,0,13990,0,0,0,17.083333333333332,17.083333333333332,35.083333333333336,23.083333333333332,1,clear
2015-05-28,night,2015,5,0,6964,0,0,0,13.909090909090908,13.909090909090908,58.5,21.863636363636363,3,broken clouds
2015-05-28,prenoon,2015,5,0,13433,0,0,0,15.071428571428571,15.071428571428571,49.214285714285715,25.428571428571427,2,scattered clouds
2015-05-29,afternoon,2015,5,0,10079,0,0,0,13.166666666666666,13.166666666666666,65.41666666666667,27,2,scattered clouds
2015-05-29,night,2015,5,0,6027,0,0,0,11.954545454545455,11.954545454545455,60.45454545454545,19.045454545454547,1,clear
2015-05-29,prenoon,2015,5,0,9917,0,0,0,12.357142857142858,12.357142857142858,68.5,23.071428571428573,7,rain
2015-05-30,afternoon,2015,5,0,15138,0,1,1,16.583333333333332,16.583333333333332,40.666666666666664,18.916666666666668,1,clear
2015-05-30,night,2015,5,0,6504,0,1,1,11.090909090909092,9.818181818181818,67.95454545454545,17.454545454545453,1,clear
2015-05-30,prenoon,2015,5,0,7564,0,1,1,13.214285714285714,12.928571428571429,56.42857142857143,17.5,2,scattered clouds
2015-05-31,afternoon,2015,5,0,6967,0,1,1,15.5,15.5,66.75,27.75,3,broken clouds
2015-05-31,night,2015,5,0,4735,0,1,1,12.363636363636363,12.363636363636363,67.81818181818181,18.545454545454547,7,rain
2015-05-31,prenoon,2015,5,0,3296,0,1,1,14.785714285714286,14.785714285714286,86.07142857142857,23.642857142857142,7,rain
2015-06-01,afternoon,2015,6,1,11083,0,0,0,13.5,13.5,58.166666666666664,27.666666666666668,2,scattered clouds
2015-06-01,night,2015,6,1,4743,0,0,0,10.954545454545455,9.681818181818182,68.18181818181819,22.5,1,clear
2015-06-01,prenoon,2015,6,1,12038,0,0,0,12.714285714285714,12.428571428571429,58.42857142857143,22,2,scattered clouds
2015-06-02,afternoon,2015,6,1,11345,0,0,0,18.166666666666668,18.166666666666668,64.91666666666667,39.25,3,broken clouds
2015-06-02,night,2015,6,1,5778,0,0,0,14.181818181818182,14.181818181818182,76.45454545454545,31,7,rain
2015-06-02,prenoon,2015,6,1,10816,0,0,0,15.857142857142858,15.857142857142858,81.42857142857143,32.57142857142857,3,broken clouds
2015-06-03,afternoon,2015,6,1,14515,0,0,0,18.916666666666668,18.916666666666668,38.75,16.166666666666668,1,clear
2015-06-03,night,2015,6,1,7079,0,0,0,14.909090909090908,14.909090909090908,59.90909090909091,15,1,clear
2015-06-03,prenoon,2015,6,1,13783,0,0,0,15.642857142857142,15.642857142857142,54.57142857142857,22.857142857142858,2,scattered clouds
2015-06-04,afternoon,2015,6,1,16589,0,0,0,21.583333333333332,20.916666666666668,40.583333333333336,20.666666666666668,1,clear
2015-06-04,night,2015,6,1,8424,0,0,0,14.181818181818182,14.181818181818182,68.27272727272727,9.863636363636363,1,clear
2015-06-04,prenoon,2015,6,1,14438,0,0,0,17.5,17.5,51.07142857142857,10.857142857142858,1,clear
2015-06-05,afternoon,2015,6,1,15070,0,0,0,23.916666666666668,23.916666666666668,50.25,22.333333333333332,1,clear
2015-06-05,night,2015,6,1,6992,0,0,0,16,16,64.75,22.6875,1,clear
2015-06-05,prenoon,2015,6,1,12501,0,0,0,20.714285714285715,20.714285714285715,73.42857142857143,13.285714285714286,1,clear
2015-06-06,afternoon,2015,6,1,17082,0,1,1,19.083333333333332,19.083333333333332,36.5,27.583333333333332,1,clear
2015-06-06,night,2015,6,1,7202,0,1,1,13.409090909090908,13.318181818181818,58.95454545454545,21.545454545454547,1,clear
2015-06-06,prenoon,2015,6,1,8536,0,1,1,14.928571428571429,14.928571428571429,51.57142857142857,24.071428571428573,2,scattered clouds
2015-06-07,afternoon,2015,6,1,18716,0,1,1,19.083333333333332,19.083333333333332,35.916666666666664,12,1,clear
2015-06-07,night,2015,6,1,8294,0,1,1,12.909090909090908,12.727272727272727,66.54545454545455,13.954545454545455,1,clear
2015-06-07,prenoon,2015,6,1,8397,0,1,1,14.785714285714286,14.785714285714286,56.57142857142857,10.714285714285714,1,clear
2015-06-08,afternoon,2015,6,1,13200,0,0,0,15.583333333333334,15.583333333333334,56.583333333333336,22.25,3,broken clouds
2015-06-08,night,2015,6,1,6107,0,0,0,11.909090909090908,11.772727272727273,72.95454545454545,10.409090909090908,1,clear
2015-06-08,prenoon,2015,6,1,13280,0,0,0,14.571428571428571,14.571428571428571,55.785714285714285,11,1,clear
2015-06-09,afternoon,2015,6,1,13415,0,0,0,14.25,14.25,47.416666666666664,23.5,3,broken clouds
2015-06-09,night,2015,6,1,6104,0,0,0,10.636363636363637,9.409090909090908,66.95454545454545,18.272727272727273,1,clear
2015-06-09,prenoon,2015,6,1,13736,0,0,0,12.357142857142858,11.785714285714286,57.07142857142857,23.214285714285715,2,scattered clouds
2015-06-10,afternoon,2015,6,1,14681,0,0,0,17.416666666666668,17.416666666666668,46.5,27.75,2,scattered clouds
2015-06-10,night,2015,6,1,7202,0,0,0,12.454545454545455,12.090909090909092,62.81818181818182,19.363636363636363,1,clear
2015-06-10,prenoon,2015,6,1,13824,0,0,0,13.428571428571429,13.428571428571429,59.714285714285715,21.071428571428573,3,broken clouds
2015-06-11,afternoon,2015,6,1,15961,0,0,0,21.333333333333332,20.916666666666668,45.916666666666664,29.916666666666668,1,clear
2015-06-11,night,2015,6,1,8146,0,0,0,14,14,72.22727272727273,13.318181818181818,1,clear
2015-06-11,prenoon,2015,6,1,14701,0,0,0,17.357142857142858,17.285714285714285,63.5,23.428571428571427,1,clear
2015-06-12,afternoon,2015,6,1,14647,0,0,0,23.5,23.5,56.75,16.166666666666668,1,clear
2015-06-12,night,2015,6,1,6649,0,0,0,16.363636363636363,16.363636363636363,78.63636363636364,9.181818181818182,1,clear
2015-06-12,prenoon,2015,6,1,13876,0,0,0,18.428571428571427,18.428571428571427,66.35714285714286,13.571428571428571,1,clear
2015-06-13,afternoon,2015,6,1,14918,0,1,1,18.916666666666668,18.916666666666668,67,20.333333333333332,3,broken clouds
2015-06-13,night,2015,6,1,8260,0,1,1,17.59090909090909,17.59090909090909,78.72727272727273,14.318181818181818,4,cloudy
2015-06-13,prenoon,2015,6,1,7120,0,1,1,16,16,84.07142857142857,22.928571428571427,4,cloudy
2015-06-14,afternoon,2015,6,1,13532,0,1,1,16.333333333333332,16.333333333333332,67.08333333333333,13.75,3,broken clouds
2015-06-14,night,2015,6,1,6633,0,1,1,14.181818181818182,14.181818181818182,81,13.454545454545455,4,cloudy
2015-06-14,prenoon,2015,6,1,5070,0,1,1,14.642857142857142,14.642857142857142,84.35714285714286,12.142857142857142,3,broken clouds
2015-06-15,afternoon,2015,6,1,14904,0,0,0,17,17,51.083333333333336,17.833333333333332,2,scattered clouds
2015-06-15,night,2015,6,1,6579,0,0,0,12.681818181818182,12.681818181818182,73.86363636363636,15.136363636363637,1,clear
2015-06-15,prenoon,2015,6,1,13075,0,0,0,14.428571428571429,14.428571428571429,62,18.785714285714285,2,scattered clouds
2015-06-16,afternoon,2015,6,1,15640,0,0,0,22.083333333333332,21.5,43.833333333333336,9.5,1,clear
2015-06-16,night,2015,6,1,7978,0,0,0,14.772727272727273,14.772727272727273,69.72727272727273,9.409090909090908,1,clear
2015-06-16,prenoon,2015,6,1,14305,0,0,0,16.285714285714285,16.285714285714285,53.57142857142857,4.928571428571429,1,clear
2015-06-17,afternoon,2015,6,1,15842,0,0,0,24.083333333333332,24.083333333333332,56.583333333333336,28.916666666666668,2,scattered clouds
2015-06-17,night,2015,6,1,8474,0,0,0,18.136363636363637,18.136363636363637,69.36363636363636,18.363636363636363,1,clear
2015-06-17,prenoon,2015,6,1,14275,0,0,0,18.214285714285715,18.214285714285715,67.21428571428571,21.5,1,clear
2015-06-18,afternoon,2015,6,1,15701,0,0,0,20,20,45,16.5,1,clear
2015-06-18,night,2015,6,1,8517,0,0,0,18,18,63.40909090909091,18.954545454545453,4,cloudy
2015-06-18,prenoon,2015,6,1,14469,0,0,0,15.857142857142858,15.857142857142858,58.07142857142857,18.071428571428573,2,scattered clouds
2015-06-19,afternoon,2015,6,1,14470,0,0,0,18.75,18.75,51,17.25,2,scattered clouds
2015-06-19,night,2015,6,1,8118,0,0,0,16.045454545454547,16.045454545454547,59.77272727272727,13.590909090909092,1,clear
2015-06-19,prenoon,2015,6,1,13378,0,0,0,14.785714285714286,14.785714285714286,63.07142857142857,18.785714285714285,3,broken clouds
2015-06-20,afternoon,2015,6,1,12041,0,1,1,18.166666666666668,18.166666666666668,79.16666666666667,10.5,3,broken clouds
2015-06-20,night,2015,6,1,6512,0,1,1,16,16,78.63636363636364,10.227272727272727,1,clear
2015-06-20,prenoon,2015,6,1,7742,0,1,1,16.357142857142858,16.357142857142858,65.07142857142857,8.357142857142858,3,broken clouds
2015-06-21,afternoon,2015,6,1,15901,0,1,1,19.333333333333332,19.333333333333332,45.75,26,3,broken clouds
2015-06-21,night,2015,6,1,7413,0,1,1,16.818181818181817,16.818181818181817,70.4090909090909,21.727272727272727,3,broken clouds
2015-06-21,prenoon,2015,6,1,7079,0,1,1,16.857142857142858,16.857142857142858,65.07142857142857,22.571428571428573,3,broken clouds
2015-06-22,afternoon,2015,6,1,13001,0,0,0,16.916666666666668,16.916666666666668,53.416666666666664,24.833333333333332,2,scattered clouds
2015-06-22,night,2015,6,1,6266,0,0,0,13.909090909090908,13.909090909090908,75.5909090909091,20.136363636363637,7,rain
2015-06-22,prenoon,2015,6,1,10290,0,0,0,14,14,78.35714285714286,18.785714285714285,2,scattered clouds
2015-06-23,afternoon,2015,6,1,15429,0,0,0,18.416666666666668,18.416666666666668,48.5,10.25,2,scattered clouds
2015-06-23,night,2015,6,1,8007,0,0,0,15.045454545454545,15.045454545454545,65.95454545454545,14.818181818181818,1,clear
2015-06-23,prenoon,2015,6,1,14036,0,0,0,14.785714285714286,14.785714285714286,62,16.285714285714285,3,broken clouds
2015-06-24,afternoon,2015,6,1,16017,0,0,0,22.5,21.916666666666668,43.333333333333336,21.5,1,clear
2015-06-24,night,2015,6,1,8320,0,0,0,16.454545454545453,16.454545454545453,66.18181818181819,12.909090909090908,1,clear
2015-06-24,prenoon,2015,6,1,14603,0,0,0,18.714285714285715,18.571428571428573,55,16.428571428571427,1,clear
2015-06-25,afternoon,2015,6,1,15537,0,0,0,23.916666666666668,23.833333333333332,43.333333333333336,12.833333333333334,1,clear
2015-06-25,night,2015,6,1,8591,0,0,0,17.59090909090909,17.59090909090909,63.40909090909091,15.181818181818182,1,clear
2015-06-25,prenoon,2015,6,1,14545,0,0,0,19.214285714285715,19.071428571428573,58.57142857142857,11.571428571428571,2,scattered clouds
2015-06-26,afternoon,2015,6,1,15579,0,0,0,24.583333333333332,24.583333333333332,48.916666666666664,24.083333333333332,1,clear
2015-06-26,night,2015,6,1,7991,0,0,0,18.318181818181817,18.318181818181817,62.86363636363637,15.363636363636363,1,clear
2015-06-26,prenoon,2015,6,1,13449,0,0,0,20.785714285714285,20.785714285714285,48.714285714285715,9.785714285714286,1,clear
2015-06-27,afternoon,2015,6,1,18072,0,1,1,23.5,22.583333333333332,38.75,17,1,clear
2015-06-27,night,2015,6,1,9656,0,1,1,18.227272727272727,18,63.90909090909091,16.90909090909091,1,clear
2015-06-27,prenoon,2015,6,1,8853,0,1,1,18.214285714285715,18.214285714285715,63,17.142857142857142,2,scattered clouds
2015-06-28,afternoon,2015,6,1,11324,0,1,1,20.416666666666668,20.416666666666668,62.083333333333336,16.833333333333332,2,scattered clouds
2015-06-28,night,2015,6,1,7923,0,1,1,18.40909090909091,18.40909090909091,69.54545454545455,13.136363636363637,1,clear
2015-06-28,prenoon,2015,6,1,6459,0,1,1,19.142857142857142,19.142857142857142,57.785714285714285,17.5,1,clear
2015-06-29,afternoon,2015,6,1,16705,0,0,0,24.75,24.583333333333332,39.416666666666664,16.333333333333332,1,clear
2015-06-29,night,2015,6,1,8772,0,0,0,18.863636363636363,18.863636363636363,63.40909090909091,13.681818181818182,1,clear
2015-06-29,prenoon,2015,6,1,13605,0,0,0,19.714285714285715,19.428571428571427,53.92857142857143,10.5,1,clear
2015-06-30,afternoon,2015,6,1,17966,0,0,0,27.833333333333332,27.083333333333332,34.666666666666664,21.583333333333332,1,clear
2015-06-30,night,2015,6,1,9996,0,0,0,19.09090909090909,19.09090909090909,65.13636363636364,14.545454545454545,1,clear
2015-06-30,prenoon,2015,6,1,15364,0,0,0,22.857142857142858,22.214285714285715,40.57142857142857,9.714285714285714,1,clear
2015-07-01,afternoon,2015,7,1,17163,0,0,0,33.25,33.25,34.5,20.5,1,clear
2015-07-01,night,2015,7,1,10210,0,0,0,24.40909090909091,24.545454545454547,59.59090909090909,15.909090909090908,1,clear
2015-07-01,prenoon,2015,7,1,15268,0,0,0,27,27,51.57142857142857,16.785714285714285,1,clear
2015-07-02,afternoon,2015,7,1,15656,0,0,0,25.166666666666668,25.166666666666668,55.75,15.25,1,clear
2015-07-02,night,2015,7,1,8422,0,0,0,21,21,67.81818181818181,18.045454545454547,1,clear
2015-07-02,prenoon,2015,7,1,14184,0,0,0,21.857142857142858,21.857142857142858,67,10.714285714285714,1,clear
2015-07-03,afternoon,2015,7,1,16644,0,0,0,23,23,55.333333333333336,25.416666666666668,1,clear
2015-07-03,night,2015,7,1,8237,0,0,0,18,18,74.04545454545455,15.5,1,clear
2015-07-03,prenoon,2015,7,1,14730,0,0,0,20.285714285714285,20.142857142857142,54.5,13.714285714285714,1,clear
2015-07-04,afternoon,2015,7,1,19178,0,1,1,26.333333333333332,26.333333333333332,45.833333333333336,22.083333333333332,1,clear
2015-07-04,night,2015,7,1,9671,0,1,1,19.545454545454547,19.545454545454547,76.0909090909091,13.5,1,clear
2015-07-04,prenoon,2015,7,1,9434,0,1,1,22.928571428571427,22.928571428571427,68,19.642857142857142,1,clear
2015-07-05,afternoon,2015,7,1,15937,0,1,1,21.5,21.333333333333332,53.75,19.083333333333332,2,scattered clouds
2015-07-05,night,2015,7,1,8644,0,1,1,18.272727272727273,18.272727272727273,62.45454545454545,13.863636363636363,1,clear
2015-07-05,prenoon,2015,7,1,5135,0,1,1,16.785714285714285,16.785714285714285,77.5,8.928571428571429,7,rain
2015-07-06,afternoon,2015,7,1,16354,0,0,0,22.666666666666668,21.833333333333332,43.25,18.5,1,clear
2015-07-06,night,2015,7,1,8289,0,0,0,17.318181818181817,17.272727272727273,67.5909090909091,13.545454545454545,1,clear
2015-07-06,prenoon,2015,7,1,13977,0,0,0,18.428571428571427,18.357142857142858,58.92857142857143,15.928571428571429,2,scattered clouds
2015-07-07,afternoon,2015,7,1,15669,0,0,0,22.333333333333332,21.916666666666668,46.416666666666664,30.75,2,scattered clouds
2015-07-07,night,2015,7,1,7937,0,0,0,17.681818181818183,17.681818181818183,58.72727272727273,17.59090909090909,1,clear
2015-07-07,prenoon,2015,7,1,14302,0,0,0,19.785714285714285,19.785714285714285,67.21428571428571,19.785714285714285,2,scattered clouds
2015-07-08,afternoon,2015,7,1,17609,0,0,0,19.75,19.75,59.5,25.666666666666668,2,scattered clouds
2015-07-08,night,2015,7,1,9951,0,0,0,16.863636363636363,16.863636363636363,60.18181818181818,21.772727272727273,1,clear
2015-07-08,prenoon,2015,7,1,14143,0,0,0,17.642857142857142,17.642857142857142,68.5,25.5,3,broken clouds
2015-07-09,afternoon,2015,7,1,31222,0,0,0,21.833333333333332,21.166666666666668,30.333333333333332,10.833333333333334,1,clear
2015-07-09,night,2015,7,1,13721,0,0,0,16.954545454545453,16.772727272727273,55.22727272727273,13.727272727272727,1,clear
2015-07-09,prenoon,2015,7,1,27561,0,0,0,15.642857142857142,15.642857142857142,55.142857142857146,13.642857142857142,2,scattered clouds
2015-07-10,afternoon,2015,7,1,18078,0,0,0,25.416666666666668,24.416666666666668,26.666666666666668,16.166666666666668,1,clear
2015-07-10,night,2015,7,1,9126,0,0,0,18.636363636363637,18.363636363636363,58.04545454545455,11.772727272727273,1,clear
2015-07-10,prenoon,2015,7,1,15575,0,0,0,20.357142857142858,19.928571428571427,47.857142857142854,11.714285714285714,1,clear
2015-07-11,afternoon,2015,7,1,20763,0,1,1,24.5,24.333333333333332,40.75,24.416666666666668,1,clear
2015-07-11,night,2015,7,1,11034,0,1,1,19.40909090909091,19.318181818181817,62.36363636363637,12.409090909090908,1,clear
2015-07-11,prenoon,2015,7,1,10294,0,1,1,21.785714285714285,21.785714285714285,53,19.285714285714285,2,scattered clouds
2015-07-12,afternoon,2015,7,1,10508,0,1,1,20.583333333333332,20.583333333333332,69.83333333333333,26.166666666666668,3,broken clouds
2015-07-12,night,2015,7,1,5607,0,1,1,17.40909090909091,17.40909090909091,81.36363636363636,19.272727272727273,1,clear
2015-07-12,prenoon,2015,7,1,7125,0,1,1,18.5,18.5,71.07142857142857,21.642857142857142,3,broken clouds
2015-07-13,afternoon,2015,7,1,12847,0,0,0,20.583333333333332,20.583333333333332,74.58333333333333,24.833333333333332,3,broken clouds
2015-07-13,night,2015,7,1,6149,0,0,0,18.59090909090909,18.59090909090909,82.31818181818181,19.454545454545453,3,broken clouds
2015-07-13,prenoon,2015,7,1,7924,0,0,0,18,18,86.75,16.333333333333332,7,rain
2015-07-14,afternoon,2015,7,1,15310,0,0,0,21.25,21.25,65.58333333333333,16.333333333333332,3,broken clouds
2015-07-14,night,2015,7,1,6031,0,0,0,18.90909090909091,18.90909090909091,82.22727272727273,16.045454545454547,7,rain
2015-07-14,prenoon,2015,7,1,14007,0,0,0,18.642857142857142,18.642857142857142,77.35714285714286,15.571428571428571,3,broken clouds
2015-07-15,afternoon,2015,7,1,15359,0,0,0,20.833333333333332,20.833333333333332,68,12.416666666666666,3,broken clouds
2015-07-15,night,2015,7,1,7676,0,0,0,19.318181818181817,19.318181818181817,76.13636363636364,10.227272727272727,3,broken clouds
2015-07-15,prenoon,2015,7,1,11539,0,0,0,19.142857142857142,19.142857142857142,85.78571428571429,14.428571428571429,3,broken clouds
2015-07-16,afternoon,2015,7,1,16247,0,0,0,22.333333333333332,22.333333333333332,57.583333333333336,26.416666666666668,2,scattered clouds
2015-07-16,night,2015,7,1,8311,0,0,0,18.545454545454547,18.545454545454547,69.9090909090909,18.227272727272727,1,clear
2015-07-16,prenoon,2015,7,1,14748,0,0,0,20,20,65.28571428571429,24.285714285714285,3,broken clouds
2015-07-17,afternoon,2015,7,1,16065,0,0,0,23.25,23.25,48,27.166666666666668,2,scattered clouds
2015-07-17,night,2015,7,1,8634,0,0,0,18.454545454545453,18.454545454545453,67.18181818181819,14.136363636363637,1,clear
2015-07-17,prenoon,2015,7,1,13806,0,0,0,21.142857142857142,21.142857142857142,68.28571428571429,22.928571428571427,3,broken clouds
2015-07-18,afternoon,2015,7,1,19937,0,1,1,22.583333333333332,21.666666666666668,35,16.833333333333332,1,clear
2015-07-18,night,2015,7,1,9012,0,1,1,16.863636363636363,16.863636363636363,65.22727272727273,17.954545454545453,1,clear
2015-07-18,prenoon,2015,7,1,9542,0,1,1,18.285714285714285,18.214285714285715,52.5,17.642857142857142,2,scattered clouds
2015-07-19,afternoon,2015,7,1,18496,0,1,1,24,23.416666666666668,37.083333333333336,28.333333333333332,1,clear
2015-07-19,night,2015,7,1,9976,0,1,1,18.545454545454547,18.363636363636363,49.86363636363637,12.818181818181818,1,clear
2015-07-19,prenoon,2015,7,1,8221,0,1,1,18.857142857142858,18.642857142857142,58.857142857142854,20.642857142857142,1,clear
2015-07-20,afternoon,2015,7,1,10372,0,0,0,22.666666666666668,22.666666666666668,72.83333333333333,24,3,broken clouds
2015-07-20,night,2015,7,1,6526,0,0,0,18.681818181818183,18.681818181818183,77.36363636363636,13.727272727272727,1,clear
2015-07-20,prenoon,2015,7,1,10265,0,0,0,18.357142857142858,18.357142857142858,80.85714285714286,8.214285714285714,3,broken clouds
2015-07-21,afternoon,2015,7,1,17182,0,0,0,24.583333333333332,24.583333333333332,40.333333333333336,25.333333333333332,1,clear
2015-07-21,night,2015,7,1,8632,0,0,0,18.363636363636363,18.363636363636363,67.4090909090909,21.454545454545453,1,clear
2015-07-21,prenoon,2015,7,1,14882,0,0,0,20,20,59.57142857142857,21.357142857142858,2,scattered clouds
2015-07-22,afternoon,2015,7,1,15418,0,0,0,20.916666666666668,20.666666666666668,54.416666666666664,22.5,2,scattered clouds
2015-07-22,night,2015,7,1,7772,0,0,0,18,18,66.13636363636364,14.409090909090908,1,clear
2015-07-22,prenoon,2015,7,1,14725,0,0,0,20.071428571428573,19.928571428571427,58.42857142857143,18.928571428571427,2,scattered clouds
2015-07-23,afternoon,2015,7,1,16164,0,0,0,21.083333333333332,20.916666666666668,41.416666666666664,16.25,1,clear
2015-07-23,night,2015,7,1,8367,0,0,0,17.318181818181817,17.318181818181817,60.5,11.909090909090908,1,clear
2015-07-23,prenoon,2015,7,1,14561,0,0,0,17,17,63.214285714285715,13.857142857142858,2,scattered clouds
2015-07-24,afternoon,2015,7,1,3497,0,0,0,14.666666666666666,14.666666666666666,89.16666666666667,16.916666666666668,7,rain
2015-07-24,night,2015,7,1,3232,0,0,0,15.954545454545455,15.954545454545455,71.86363636363636,10.045454545454545,1,clear
2015-07-24,prenoon,2015,7,1,9305,0,0,0,16.714285714285715,16.714285714285715,69.21428571428571,9,7,rain
2015-07-25,afternoon,2015,7,1,16829,0,1,1,19.75,19.75,44,19.416666666666668,1,clear
2015-07-25,night,2015,7,1,7400,0,1,1,15.772727272727273,15.772727272727273,69.81818181818181,16.09090909090909,7,rain
2015-07-25,prenoon,2015,7,1,8379,0,1,1,15.5,15.5,64.14285714285714,26.357142857142858,2,scattered clouds
2015-07-26,afternoon,2015,7,1,4942,0,1,1,15.25,15.25,85.66666666666667,19,7,rain
2015-07-26,night,2015,7,1,5434,0,1,1,15.863636363636363,15.863636363636363,73.63636363636364,16.363636363636363,1,clear
2015-07-26,prenoon,2015,7,1,2022,0,1,1,15,15,77,13.714285714285714,7,rain
2015-07-27,afternoon,2015,7,1,14102,0,0,0,19.833333333333332,19.833333333333332,51.333333333333336,33.083333333333336,3,broken clouds
2015-07-27,night,2015,7,1,6230,0,0,0,16.454545454545453,16.454545454545453,73.54545454545455,25.863636363636363,3,broken clouds
2015-07-27,prenoon,2015,7,1,11572,0,0,0,18.071428571428573,18.071428571428573,70.78571428571429,27.714285714285715,3,broken clouds
2015-07-28,afternoon,2015,7,1,15138,0,0,0,19.75,19.75,44.5,29.75,2,scattered clouds
2015-07-28,night,2015,7,1,7330,0,0,0,15.863636363636363,15.863636363636363,66.04545454545455,25.09090909090909,1,clear
2015-07-28,prenoon,2015,7,1,13633,0,0,0,16.857142857142858,16.857142857142858,59.642857142857146,30.571428571428573,2,scattered clouds
2015-07-29,afternoon,2015,7,1,15247,0,0,0,18.583333333333332,18.583333333333332,48.083333333333336,20.25,2,scattered clouds
2015-07-29,night,2015,7,1,7600,0,0,0,14.590909090909092,14.590909090909092,68.22727272727273,18.681818181818183,1,clear
2015-07-29,prenoon,2015,7,1,13914,0,0,0,15.428571428571429,15.428571428571429,60.357142857142854,20.714285714285715,2,scattered clouds
2015-07-30,afternoon,2015,7,1,14763,0,0,0,18.166666666666668,18.166666666666668,48.5,15.666666666666666,2,scattered clouds
2015-07-30,night,2015,7,1,7853,0,0,0,15.136363636363637,15.136363636363637,66.22727272727273,12.454545454545455,1,clear
2015-07-30,prenoon,2015,7,1,13529,0,0,0,15.285714285714286,15.285714285714286,60.785714285714285,17.928571428571427,2,scattered clouds
2015-07-31,afternoon,2015,7,1,15454,0,0,0,21,20.75,40.083333333333336,10.083333333333334,1,clear
2015-07-31,night,2015,7,1,8037,0,0,0,15.136363636363637,15.136363636363637,67.04545454545455,7.909090909090909,1,clear
2015-07-31,prenoon,2015,7,1,13184,0,0,0,16.357142857142858,16.357142857142858,61.357142857142854,7,1,clear
2015-08-01,afternoon,2015,8,1,21906,0,1,1,21.416666666666668,21,41.333333333333336,17.916666666666668,1,clear
2015-08-01,night,2015,8,1,9670,0,1,1,16.09090909090909,16.09090909090909,63.54545454545455,10.727272727272727,1,clear
2015-08-01,prenoon,2015,8,1,11441,0,1,1,16.928571428571427,16.928571428571427,55.642857142857146,11,1,clear
2015-08-02,afternoon,2015,8,1,22434,0,1,1,24.833333333333332,24.166666666666668,34.5,15.583333333333334,1,clear
2015-08-02,night,2015,8,1,10590,0,1,1,17.818181818181817,17.636363636363637,66.4090909090909,13.590909090909092,1,clear
2015-08-02,prenoon,2015,8,1,10271,0,1,1,18.571428571428573,18.571428571428573,64.14285714285714,8.142857142857142,2,scattered clouds
2015-08-03,afternoon,2015,8,1,15397,0,0,0,21.833333333333332,21.833333333333332,65.16666666666667,24.083333333333332,3,broken clouds
2015-08-03,night,2015,8,1,7183,0,0,0,18.09090909090909,18.09090909090909,70.54545454545455,11.818181818181818,1,clear
2015-08-03,prenoon,2015,8,1,12822,0,0,0,20.857142857142858,20.857142857142858,67.28571428571429,21.214285714285715,3,broken clouds
2015-08-04,afternoon,2015,8,1,15964,0,0,0,20.666666666666668,20.583333333333332,47.5,27.25,2,scattered clouds
2015-08-04,night,2015,8,1,7458,0,0,0,16.90909090909091,16.90909090909091,70,18.863636363636363,1,clear
2015-08-04,prenoon,2015,8,1,14222,0,0,0,18.357142857142858,18.357142857142858,58.42857142857143,25.571428571428573,1,clear
2015-08-05,afternoon,2015,8,1,15959,0,0,0,20.833333333333332,20.75,50.75,14.5,1,clear
2015-08-05,night,2015,8,1,8800,0,0,0,16.727272727272727,16.727272727272727,73.68181818181819,9.136363636363637,1,clear
2015-08-05,prenoon,2015,8,1,14011,0,0,0,18.857142857142858,18.857142857142858,62.07142857142857,11.142857142857142,2,scattered clouds
2015-08-06,afternoon,2015,8,1,27773,0,0,0,22.583333333333332,22.583333333333332,55.916666666666664,19.25,2,scattered clouds
2015-08-06,night,2015,8,1,12009,0,0,0,17.90909090909091,17.90909090909091,68.95454545454545,12.409090909090908,1,clear
2015-08-06,prenoon,2015,8,1,23686,0,0,0,19.142857142857142,19.142857142857142,75.85714285714286,15.071428571428571,3,broken clouds
2015-08-07,afternoon,2015,8,1,16892,0,0,0,24,24,42.583333333333336,7,1,clear
2015-08-07,night,2015,8,1,8502,0,0,0,17.272727272727273,17.272727272727273,75.5909090909091,12.045454545454545,1,clear
2015-08-07,prenoon,2015,8,1,14092,0,0,0,19.214285714285715,19.214285714285715,59.714285714285715,5.785714285714286,2,scattered clouds
2015-08-08,afternoon,2015,8,1,19611,0,1,1,24,24,51.333333333333336,17.333333333333332,1,clear
2015-08-08,night,2015,8,1,10151,0,1,1,18.045454545454547,18.045454545454547,76,8,1,clear
